knob,scheme,file,snr_db,arm,carrier_bw,timing_bw,status,measured_ber,decodes,secs
carrier,bpsk,bpsk_10dB_3002,10.0,clean,0.01,0.004,ok,0.0,True,0.854
carrier,bpsk,bpsk_10dB_4002,10.0,clean,0.01,0.004,ok,0.0,True,0.972
carrier,bpsk,bpsk_10dB_5002,10.0,clean,0.01,0.004,ok,0.0,True,0.849
carrier,bpsk,bpsk_10dB_6002,10.0,clean,0.01,0.004,ok,0.0,True,0.894
carrier,bpsk,bpsk_10dB_7002,10.0,clean,0.01,0.004,ok,0.0,True,0.898
carrier,bpsk,bpsk_10dB_8002,10.0,clean,0.01,0.004,ok,0.0,True,0.882
carrier,bpsk,bpsk_13dB_2003,13.0,clean,0.01,0.004,ok,0.0,True,0.936
carrier,bpsk,bpsk_13dB_3003,13.0,clean,0.01,0.004,ok,0.0,True,0.867
carrier,bpsk,bpsk_13dB_4003,13.0,clean,0.01,0.004,ok,0.0,True,0.839
carrier,bpsk,bpsk_13dB_5003,13.0,clean,0.01,0.004,ok,0.0,True,0.812
carrier,bpsk,bpsk_13dB_6003,13.0,clean,0.01,0.004,ok,0.0,True,0.837
carrier,bpsk,bpsk_13dB_7003,13.0,clean,0.01,0.004,ok,0.0,True,0.83
carrier,bpsk,bpsk_13dB_8003,13.0,clean,0.01,0.004,ok,0.0,True,0.816
carrier,bpsk,bpsk_4dB_2000,4.0,clean,0.01,0.004,ok,0.0,True,0.806
carrier,bpsk,bpsk_4dB_3000,4.0,clean,0.01,0.004,ok,0.0,True,0.827
carrier,bpsk,bpsk_4dB_4000,4.0,clean,0.01,0.004,ok,0.0,True,0.79
carrier,bpsk,bpsk_4dB_5000,4.0,clean,0.01,0.004,ok,0.0,True,0.828
carrier,bpsk,bpsk_4dB_6000,4.0,clean,0.01,0.004,ok,0.0,True,0.828
carrier,bpsk,bpsk_4dB_7000,4.0,clean,0.01,0.004,ok,0.0,True,0.833
carrier,bpsk,bpsk_4dB_8000,4.0,clean,0.01,0.004,ok,0.0,True,0.825
carrier,bpsk,bpsk_8dB_2001,8.0,clean,0.01,0.004,ok,0.0,True,0.846
carrier,bpsk,bpsk_8dB_3001,8.0,clean,0.01,0.004,ok,0.0,True,0.835
carrier,bpsk,bpsk_8dB_4001,8.0,clean,0.01,0.004,ok,0.0,True,0.803
carrier,bpsk,bpsk_8dB_5001,8.0,clean,0.01,0.004,ok,0.0,True,0.806
carrier,bpsk,bpsk_8dB_6001,8.0,clean,0.01,0.004,ok,0.0,True,0.804
carrier,bpsk,bpsk_8dB_7001,8.0,clean,0.01,0.004,ok,0.0,True,0.827
carrier,bpsk,bpsk_8dB_8001,8.0,clean,0.01,0.004,ok,0.0,True,0.827
carrier,qpsk,qpsk_10dB_2008,10.0,clean,0.01,0.004,ok,0.0,True,0.414
carrier,qpsk,qpsk_10dB_3008,10.0,clean,0.01,0.004,ok,0.0,True,0.459
carrier,qpsk,qpsk_10dB_4008,10.0,clean,0.01,0.004,ok,0.0,True,0.451
carrier,qpsk,qpsk_10dB_5008,10.0,clean,0.01,0.004,ok,0.0,True,0.469
carrier,qpsk,qpsk_10dB_6008,10.0,clean,0.01,0.004,ok,0.0,True,0.437
carrier,qpsk,qpsk_10dB_7008,10.0,clean,0.01,0.004,ok,0.0,True,0.433
carrier,qpsk,qpsk_10dB_8008,10.0,clean,0.01,0.004,ok,0.0,True,0.443
carrier,qpsk,qpsk_13dB_2009,13.0,clean,0.01,0.004,ok,0.0,True,0.463
carrier,qpsk,qpsk_13dB_3009,13.0,clean,0.01,0.004,ok,0.0,True,0.401
carrier,qpsk,qpsk_13dB_4009,13.0,clean,0.01,0.004,ok,0.0,True,0.418
carrier,qpsk,qpsk_13dB_5009,13.0,clean,0.01,0.004,ok,0.0,True,0.432
carrier,qpsk,qpsk_13dB_6009,13.0,clean,0.01,0.004,ok,0.0,True,0.443
carrier,qpsk,qpsk_13dB_7009,13.0,clean,0.01,0.004,ok,0.0,True,0.429
carrier,qpsk,qpsk_13dB_8009,13.0,clean,0.01,0.004,ok,0.0,True,0.405
carrier,qpsk,qpsk_4dB_2006,4.0,clean,0.01,0.004,ok,0.001003,True,0.421
carrier,qpsk,qpsk_4dB_3006,4.0,clean,0.01,0.004,ok,0.000853,True,0.421
carrier,qpsk,qpsk_4dB_4006,4.0,clean,0.01,0.004,ok,0.000502,True,0.401
carrier,qpsk,qpsk_4dB_5006,4.0,clean,0.01,0.004,ok,0.001002,True,0.407
carrier,qpsk,qpsk_4dB_6006,4.0,clean,0.01,0.004,ok,0.001202,True,0.414
carrier,qpsk,qpsk_4dB_7006,4.0,clean,0.01,0.004,ok,0.000953,True,0.426
carrier,qpsk,qpsk_4dB_8006,4.0,clean,0.01,0.004,ok,0.000853,True,0.4
carrier,qpsk,qpsk_8dB_2007,8.0,clean,0.01,0.004,ok,0.0,True,0.405
carrier,qpsk,qpsk_8dB_3007,8.0,clean,0.01,0.004,ok,0.0,True,0.42
carrier,qpsk,qpsk_8dB_4007,8.0,clean,0.01,0.004,ok,0.0,True,0.398
carrier,qpsk,qpsk_8dB_5007,8.0,clean,0.01,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_8dB_6007,8.0,clean,0.01,0.004,ok,0.0,True,0.406
carrier,qpsk,qpsk_8dB_7007,8.0,clean,0.01,0.004,ok,0.0,True,0.427
carrier,qpsk,qpsk_8dB_8007,8.0,clean,0.01,0.004,ok,0.0,True,0.405
carrier,16qam,16qam_10dB_2020,10.0,offset,0.01,0.004,low_confidence,0.412682,False,0.218
carrier,16qam,16qam_10dB_3020,10.0,offset,0.01,0.004,low_confidence,0.413052,False,0.22
carrier,16qam,16qam_10dB_4020,10.0,offset,0.01,0.004,low_confidence,0.41584,False,0.234
carrier,16qam,16qam_10dB_5020,10.0,offset,0.01,0.004,low_confidence,0.416992,False,0.224
carrier,16qam,16qam_10dB_6020,10.0,offset,0.01,0.004,low_confidence,0.415281,False,0.22
carrier,16qam,16qam_10dB_7020,10.0,offset,0.01,0.004,low_confidence,0.415698,False,0.213
carrier,16qam,16qam_10dB_8020,10.0,offset,0.01,0.004,low_confidence,0.413866,False,0.222
carrier,16qam,16qam_13dB_2021,13.0,offset,0.01,0.004,low_confidence,0.415363,False,0.224
carrier,16qam,16qam_13dB_3021,13.0,offset,0.01,0.004,low_confidence,0.412926,False,0.212
carrier,16qam,16qam_13dB_4021,13.0,offset,0.01,0.004,low_confidence,0.415957,False,0.213
carrier,16qam,16qam_13dB_5021,13.0,offset,0.01,0.004,low_confidence,0.416224,False,0.219
carrier,16qam,16qam_13dB_6021,13.0,offset,0.01,0.004,low_confidence,0.412749,False,0.211
carrier,16qam,16qam_13dB_7021,13.0,offset,0.01,0.004,low_confidence,0.414862,False,0.218
carrier,16qam,16qam_13dB_8021,13.0,offset,0.01,0.004,low_confidence,0.413253,False,0.221
carrier,16qam,16qam_4dB_2018,4.0,offset,0.01,0.004,low_confidence,0.424772,False,0.217
carrier,16qam,16qam_4dB_3018,4.0,offset,0.01,0.004,low_confidence,0.424719,False,0.209
carrier,16qam,16qam_4dB_4018,4.0,offset,0.01,0.004,low_confidence,0.422706,False,0.217
carrier,16qam,16qam_4dB_5018,4.0,offset,0.01,0.004,low_confidence,0.423714,False,0.215
carrier,16qam,16qam_4dB_6018,4.0,offset,0.01,0.004,low_confidence,0.425271,False,0.22
carrier,16qam,16qam_4dB_7018,4.0,offset,0.01,0.004,low_confidence,0.426156,False,0.223
carrier,16qam,16qam_4dB_8018,4.0,offset,0.01,0.004,low_confidence,0.425248,False,0.209
carrier,16qam,16qam_8dB_2019,8.0,offset,0.01,0.004,low_confidence,0.415849,False,0.214
carrier,16qam,16qam_8dB_3019,8.0,offset,0.01,0.004,low_confidence,0.414902,False,0.216
carrier,16qam,16qam_8dB_4019,8.0,offset,0.01,0.004,low_confidence,0.413489,False,0.215
carrier,16qam,16qam_8dB_5019,8.0,offset,0.01,0.004,low_confidence,0.416282,False,0.214
carrier,16qam,16qam_8dB_6019,8.0,offset,0.01,0.004,low_confidence,0.413231,False,0.217
carrier,16qam,16qam_8dB_7019,8.0,offset,0.01,0.004,low_confidence,0.413122,False,0.218
carrier,16qam,16qam_8dB_8019,8.0,offset,0.01,0.004,low_confidence,0.419539,False,0.222
carrier,8psk,8psk_10dB_2014,10.0,offset,0.01,0.004,low_confidence,0.481933,False,0.324
carrier,8psk,8psk_10dB_3014,10.0,offset,0.01,0.004,low_confidence,0.483617,False,0.308
carrier,8psk,8psk_10dB_4014,10.0,offset,0.01,0.004,low_confidence,0.484607,False,0.31
carrier,8psk,8psk_10dB_5014,10.0,offset,0.01,0.004,low_confidence,0.481563,False,0.312
carrier,8psk,8psk_10dB_6014,10.0,offset,0.01,0.004,low_confidence,0.484753,False,0.298
carrier,8psk,8psk_10dB_7014,10.0,offset,0.01,0.004,low_confidence,0.483822,False,0.303
carrier,8psk,8psk_10dB_8014,10.0,offset,0.01,0.004,low_confidence,0.484716,False,0.311
carrier,8psk,8psk_13dB_2015,13.0,offset,0.01,0.004,low_confidence,0.480696,False,0.304
carrier,8psk,8psk_13dB_3015,13.0,offset,0.01,0.004,low_confidence,0.484055,False,0.31
carrier,8psk,8psk_13dB_4015,13.0,offset,0.01,0.004,low_confidence,0.483911,False,0.303
carrier,8psk,8psk_13dB_5015,13.0,offset,0.01,0.004,low_confidence,0.484956,False,0.302
carrier,8psk,8psk_13dB_6015,13.0,offset,0.01,0.004,low_confidence,0.483714,False,0.307
carrier,8psk,8psk_13dB_7015,13.0,offset,0.01,0.004,low_confidence,0.483291,False,0.311
carrier,8psk,8psk_13dB_8015,13.0,offset,0.01,0.004,low_confidence,0.484589,False,0.317
carrier,8psk,8psk_4dB_2012,4.0,offset,0.01,0.004,low_confidence,0.483999,False,0.307
carrier,8psk,8psk_4dB_3012,4.0,offset,0.01,0.004,low_confidence,0.483113,False,0.305
carrier,8psk,8psk_4dB_4012,4.0,offset,0.01,0.004,low_confidence,0.483581,False,0.311
carrier,8psk,8psk_4dB_5012,4.0,offset,0.01,0.004,low_confidence,0.484391,False,0.305
carrier,8psk,8psk_4dB_6012,4.0,offset,0.01,0.004,low_confidence,0.482427,False,0.309
carrier,8psk,8psk_4dB_7012,4.0,offset,0.01,0.004,low_confidence,0.483782,False,0.31
carrier,8psk,8psk_4dB_8012,4.0,offset,0.01,0.004,low_confidence,0.483574,False,0.309
carrier,8psk,8psk_8dB_2013,8.0,offset,0.01,0.004,low_confidence,0.48407,False,0.298
carrier,8psk,8psk_8dB_3013,8.0,offset,0.01,0.004,low_confidence,0.482439,False,0.314
carrier,8psk,8psk_8dB_4013,8.0,offset,0.01,0.004,low_confidence,0.482259,False,0.31
carrier,8psk,8psk_8dB_5013,8.0,offset,0.01,0.004,low_confidence,0.483279,False,0.322
carrier,8psk,8psk_8dB_6013,8.0,offset,0.01,0.004,low_confidence,0.483329,False,0.306
carrier,8psk,8psk_8dB_7013,8.0,offset,0.01,0.004,low_confidence,0.484172,False,0.301
carrier,8psk,8psk_8dB_8013,8.0,offset,0.01,0.004,low_confidence,0.484325,False,0.3
carrier,bpsk,bpsk_10dB_2002,10.0,offset,0.01,0.004,ok,0.0,True,0.782
carrier,bpsk,bpsk_10dB_3002,10.0,offset,0.01,0.004,ok,0.0,True,0.771
carrier,bpsk,bpsk_10dB_4002,10.0,offset,0.01,0.004,ok,0.0,True,0.759
carrier,bpsk,bpsk_10dB_5002,10.0,offset,0.01,0.004,ok,0.0,True,0.776
carrier,bpsk,bpsk_10dB_6002,10.0,offset,0.01,0.004,ok,0.0,True,0.777
carrier,bpsk,bpsk_10dB_7002,10.0,offset,0.01,0.004,ok,0.0,True,0.778
carrier,bpsk,bpsk_10dB_8002,10.0,offset,0.01,0.004,ok,0.0,True,0.77
carrier,bpsk,bpsk_13dB_2003,13.0,offset,0.01,0.004,ok,0.0,True,0.765
carrier,bpsk,bpsk_13dB_3003,13.0,offset,0.01,0.004,ok,0.0,True,0.767
carrier,bpsk,bpsk_13dB_4003,13.0,offset,0.01,0.004,ok,0.0,True,0.784
carrier,bpsk,bpsk_13dB_5003,13.0,offset,0.01,0.004,ok,0.0,True,0.759
carrier,bpsk,bpsk_13dB_6003,13.0,offset,0.01,0.004,ok,0.0,True,0.785
carrier,bpsk,bpsk_13dB_7003,13.0,offset,0.01,0.004,ok,0.0,True,0.78
carrier,bpsk,bpsk_13dB_8003,13.0,offset,0.01,0.004,ok,0.0,True,0.77
carrier,bpsk,bpsk_4dB_2000,4.0,offset,0.01,0.004,ok,0.0,True,0.771
carrier,bpsk,bpsk_4dB_3000,4.0,offset,0.01,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_4dB_4000,4.0,offset,0.01,0.004,ok,0.0,True,0.766
carrier,bpsk,bpsk_4dB_5000,4.0,offset,0.01,0.004,ok,0.0,True,0.771
carrier,bpsk,bpsk_4dB_6000,4.0,offset,0.01,0.004,ok,0.0,True,0.773
carrier,bpsk,bpsk_4dB_7000,4.0,offset,0.01,0.004,ok,0.0,True,0.771
carrier,bpsk,bpsk_4dB_8000,4.0,offset,0.01,0.004,ok,0.0,True,0.772
carrier,bpsk,bpsk_8dB_2001,8.0,offset,0.01,0.004,ok,0.0,True,0.769
carrier,bpsk,bpsk_8dB_3001,8.0,offset,0.01,0.004,ok,0.0,True,0.768
carrier,bpsk,bpsk_8dB_4001,8.0,offset,0.01,0.004,ok,0.0,True,0.788
carrier,bpsk,bpsk_8dB_5001,8.0,offset,0.01,0.004,ok,0.0,True,0.778
carrier,bpsk,bpsk_8dB_6001,8.0,offset,0.01,0.004,ok,0.0,True,0.762
carrier,bpsk,bpsk_8dB_7001,8.0,offset,0.01,0.004,ok,0.0,True,0.81
carrier,bpsk,bpsk_8dB_8001,8.0,offset,0.01,0.004,ok,0.0,True,0.802
carrier,qpsk,qpsk_10dB_2008,10.0,offset,0.01,0.004,ok,0.0,True,0.417
carrier,qpsk,qpsk_10dB_3008,10.0,offset,0.01,0.004,ok,0.0,True,0.406
carrier,qpsk,qpsk_10dB_4008,10.0,offset,0.01,0.004,ok,0.0,True,0.407
carrier,qpsk,qpsk_10dB_5008,10.0,offset,0.01,0.004,ok,0.0,True,0.409
carrier,qpsk,qpsk_10dB_6008,10.0,offset,0.01,0.004,low_confidence,0.0,True,0.396
carrier,qpsk,qpsk_10dB_7008,10.0,offset,0.01,0.004,ok,0.0,True,0.431
carrier,qpsk,qpsk_10dB_8008,10.0,offset,0.01,0.004,ok,0.0,True,0.41
carrier,qpsk,qpsk_13dB_2009,13.0,offset,0.01,0.004,ok,0.0,True,0.415
carrier,qpsk,qpsk_13dB_3009,13.0,offset,0.01,0.004,ok,0.0,True,0.424
carrier,qpsk,qpsk_13dB_4009,13.0,offset,0.01,0.004,ok,0.0,True,0.411
carrier,qpsk,qpsk_13dB_5009,13.0,offset,0.01,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_13dB_6009,13.0,offset,0.01,0.004,ok,0.0,True,0.407
carrier,qpsk,qpsk_13dB_7009,13.0,offset,0.01,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_13dB_8009,13.0,offset,0.01,0.004,ok,0.0,True,0.401
carrier,qpsk,qpsk_4dB_2006,4.0,offset,0.01,0.004,ok,0.001104,True,0.414
carrier,qpsk,qpsk_4dB_3006,4.0,offset,0.01,0.004,ok,0.000753,True,0.408
carrier,qpsk,qpsk_4dB_4006,4.0,offset,0.01,0.004,ok,0.000903,True,0.405
carrier,qpsk,qpsk_4dB_5006,4.0,offset,0.01,0.004,ok,0.000946,True,0.4
carrier,qpsk,qpsk_4dB_6006,4.0,offset,0.01,0.004,ok,0.00091,True,0.415
carrier,qpsk,qpsk_4dB_7006,4.0,offset,0.01,0.004,ok,0.000702,True,0.414
carrier,qpsk,qpsk_4dB_8006,4.0,offset,0.01,0.004,ok,0.000753,True,0.425
carrier,qpsk,qpsk_8dB_2007,8.0,offset,0.01,0.004,ok,0.0,True,0.405
carrier,qpsk,qpsk_8dB_3007,8.0,offset,0.01,0.004,ok,0.0,True,0.402
carrier,qpsk,qpsk_8dB_4007,8.0,offset,0.01,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_8dB_5007,8.0,offset,0.01,0.004,ok,0.0,True,0.416
carrier,qpsk,qpsk_8dB_6007,8.0,offset,0.01,0.004,ok,0.0,True,0.411
carrier,qpsk,qpsk_8dB_7007,8.0,offset,0.01,0.004,ok,0.0,True,0.408
carrier,qpsk,qpsk_8dB_8007,8.0,offset,0.01,0.004,ok,0.0,True,0.41
carrier,16qam,16qam_10dB_2020,10.0,clean,0.02,0.004,ok,0.003058,True,0.223
carrier,16qam,16qam_10dB_3020,10.0,clean,0.02,0.004,ok,0.002209,True,0.216
carrier,16qam,16qam_10dB_4020,10.0,clean,0.02,0.004,ok,0.002907,True,0.213
carrier,16qam,16qam_10dB_5020,10.0,clean,0.02,0.004,ok,0.002805,True,0.216
carrier,16qam,16qam_10dB_6020,10.0,clean,0.02,0.004,ok,0.002505,True,0.231
carrier,16qam,16qam_10dB_7020,10.0,clean,0.02,0.004,ok,0.002205,True,0.223
carrier,16qam,16qam_10dB_8020,10.0,clean,0.02,0.004,ok,0.002458,True,0.217
carrier,16qam,16qam_13dB_2021,13.0,clean,0.02,0.004,ok,0.0001,True,0.215
carrier,16qam,16qam_13dB_3021,13.0,clean,0.02,0.004,ok,5e-05,True,0.215
carrier,16qam,16qam_13dB_4021,13.0,clean,0.02,0.004,ok,0.0,True,0.228
carrier,16qam,16qam_13dB_5021,13.0,clean,0.02,0.004,ok,0.0,True,0.218
carrier,16qam,16qam_13dB_6021,13.0,clean,0.02,0.004,ok,0.0,True,0.214
carrier,16qam,16qam_13dB_7021,13.0,clean,0.02,0.004,ok,5e-05,True,0.21
carrier,16qam,16qam_13dB_8021,13.0,clean,0.02,0.004,ok,0.0,True,0.212
carrier,16qam,16qam_4dB_2018,4.0,clean,0.02,0.004,low_confidence,0.389662,False,0.218
carrier,16qam,16qam_4dB_3018,4.0,clean,0.02,0.004,low_confidence,0.362821,False,0.214
carrier,16qam,16qam_4dB_4018,4.0,clean,0.02,0.004,low_confidence,0.343857,False,0.211
carrier,16qam,16qam_4dB_5018,4.0,clean,0.02,0.004,low_confidence,0.391865,False,0.221
carrier,16qam,16qam_4dB_6018,4.0,clean,0.02,0.004,low_confidence,0.277466,False,0.209
carrier,16qam,16qam_4dB_7018,4.0,clean,0.02,0.004,low_confidence,0.261327,False,0.21
carrier,16qam,16qam_4dB_8018,4.0,clean,0.02,0.004,low_confidence,0.305926,False,0.217
carrier,16qam,16qam_8dB_2019,8.0,clean,0.02,0.004,ok,0.012072,False,0.207
carrier,16qam,16qam_8dB_3019,8.0,clean,0.02,0.004,ok,0.011691,False,0.212
carrier,16qam,16qam_8dB_4019,8.0,clean,0.02,0.004,ok,0.012395,False,0.215
carrier,16qam,16qam_8dB_5019,8.0,clean,0.02,0.004,ok,0.011938,False,0.211
carrier,16qam,16qam_8dB_6019,8.0,clean,0.02,0.004,ok,0.012288,False,0.208
carrier,16qam,16qam_8dB_7019,8.0,clean,0.02,0.004,ok,0.01244,False,0.218
carrier,16qam,16qam_8dB_8019,8.0,clean,0.02,0.004,ok,0.011874,False,0.209
carrier,8psk,8psk_10dB_2014,10.0,clean,0.02,0.004,ok,0.000301,True,0.306
carrier,8psk,8psk_10dB_3014,10.0,clean,0.02,0.004,ok,0.0002,True,0.294
carrier,8psk,8psk_10dB_4014,10.0,clean,0.02,0.004,ok,0.000351,True,0.303
carrier,8psk,8psk_10dB_5014,10.0,clean,0.02,0.004,ok,0.000251,True,0.323
carrier,8psk,8psk_10dB_6014,10.0,clean,0.02,0.004,ok,0.000401,True,0.311
carrier,8psk,8psk_10dB_7014,10.0,clean,0.02,0.004,ok,0.000251,True,0.317
carrier,8psk,8psk_10dB_8014,10.0,clean,0.02,0.004,ok,0.000301,True,0.309
carrier,8psk,8psk_13dB_2015,13.0,clean,0.02,0.004,ok,0.0,True,0.309
carrier,8psk,8psk_13dB_3015,13.0,clean,0.02,0.004,ok,0.0,True,0.355
carrier,8psk,8psk_13dB_4015,13.0,clean,0.02,0.004,ok,0.0,True,0.305
carrier,8psk,8psk_13dB_5015,13.0,clean,0.02,0.004,ok,0.0,True,0.303
carrier,8psk,8psk_13dB_6015,13.0,clean,0.02,0.004,ok,0.0,True,0.309
carrier,8psk,8psk_13dB_7015,13.0,clean,0.02,0.004,ok,0.0,True,0.301
carrier,8psk,8psk_13dB_8015,13.0,clean,0.02,0.004,ok,0.0,True,0.309
carrier,8psk,8psk_4dB_2012,4.0,clean,0.02,0.004,low_confidence,0.230387,False,0.312
carrier,8psk,8psk_4dB_3012,4.0,clean,0.02,0.004,low_confidence,0.30477,False,0.312
carrier,8psk,8psk_4dB_4012,4.0,clean,0.02,0.004,low_confidence,0.065875,False,0.313
carrier,8psk,8psk_4dB_5012,4.0,clean,0.02,0.004,low_confidence,0.040036,False,0.302
carrier,8psk,8psk_4dB_6012,4.0,clean,0.02,0.004,low_confidence,0.242417,False,0.312
carrier,8psk,8psk_4dB_7012,4.0,clean,0.02,0.004,low_confidence,0.192209,False,0.311
carrier,8psk,8psk_4dB_8012,4.0,clean,0.02,0.004,low_confidence,0.357021,False,0.348
carrier,8psk,8psk_8dB_2013,8.0,clean,0.02,0.004,ok,0.002805,True,0.307
carrier,8psk,8psk_8dB_3013,8.0,clean,0.02,0.004,ok,0.002505,True,0.307
carrier,8psk,8psk_8dB_4013,8.0,clean,0.02,0.004,ok,0.003007,True,0.327
carrier,8psk,8psk_8dB_5013,8.0,clean,0.02,0.004,ok,0.002908,True,0.332
carrier,8psk,8psk_8dB_6013,8.0,clean,0.02,0.004,ok,0.002457,True,0.308
carrier,8psk,8psk_8dB_7013,8.0,clean,0.02,0.004,ok,0.00296,True,0.316
carrier,8psk,8psk_8dB_8013,8.0,clean,0.02,0.004,ok,0.003355,True,0.311
carrier,bpsk,bpsk_10dB_2002,10.0,clean,0.02,0.004,ok,0.0,True,0.789
carrier,bpsk,bpsk_10dB_3002,10.0,clean,0.02,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_10dB_4002,10.0,clean,0.02,0.004,ok,0.0,True,0.791
carrier,bpsk,bpsk_10dB_5002,10.0,clean,0.02,0.004,ok,0.0,True,0.792
carrier,bpsk,bpsk_10dB_6002,10.0,clean,0.02,0.004,ok,0.0,True,0.773
carrier,bpsk,bpsk_10dB_7002,10.0,clean,0.02,0.004,ok,0.0,True,0.799
carrier,bpsk,bpsk_10dB_8002,10.0,clean,0.02,0.004,ok,0.0,True,0.788
carrier,bpsk,bpsk_13dB_2003,13.0,clean,0.02,0.004,ok,0.0,True,0.788
carrier,bpsk,bpsk_13dB_3003,13.0,clean,0.02,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_13dB_4003,13.0,clean,0.02,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_13dB_5003,13.0,clean,0.02,0.004,ok,0.0,True,0.784
carrier,bpsk,bpsk_13dB_6003,13.0,clean,0.02,0.004,ok,0.0,True,0.799
carrier,bpsk,bpsk_13dB_7003,13.0,clean,0.02,0.004,ok,0.0,True,0.786
carrier,bpsk,bpsk_13dB_8003,13.0,clean,0.02,0.004,ok,0.0,True,0.811
carrier,bpsk,bpsk_4dB_2000,4.0,clean,0.02,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_4dB_3000,4.0,clean,0.02,0.004,ok,0.0,True,0.785
carrier,bpsk,bpsk_4dB_4000,4.0,clean,0.02,0.004,ok,0.0,True,0.781
carrier,bpsk,bpsk_4dB_5000,4.0,clean,0.02,0.004,ok,0.0,True,0.791
carrier,bpsk,bpsk_4dB_6000,4.0,clean,0.02,0.004,ok,0.0,True,0.763
carrier,bpsk,bpsk_4dB_7000,4.0,clean,0.02,0.004,ok,0.0,True,0.779
carrier,bpsk,bpsk_4dB_8000,4.0,clean,0.02,0.004,ok,0.0,True,0.806
carrier,bpsk,bpsk_8dB_2001,8.0,clean,0.02,0.004,ok,0.0,True,0.846
carrier,bpsk,bpsk_8dB_3001,8.0,clean,0.02,0.004,ok,0.0,True,0.907
carrier,bpsk,bpsk_8dB_4001,8.0,clean,0.02,0.004,ok,0.0,True,0.964
carrier,bpsk,bpsk_8dB_5001,8.0,clean,0.02,0.004,ok,0.0,True,0.882
carrier,bpsk,bpsk_8dB_6001,8.0,clean,0.02,0.004,ok,0.0,True,0.787
carrier,bpsk,bpsk_8dB_7001,8.0,clean,0.02,0.004,ok,0.0,True,0.792
carrier,bpsk,bpsk_8dB_8001,8.0,clean,0.02,0.004,ok,0.0,True,0.807
carrier,qpsk,qpsk_10dB_2008,10.0,clean,0.02,0.004,ok,0.0,True,0.4
carrier,qpsk,qpsk_10dB_3008,10.0,clean,0.02,0.004,ok,0.0,True,0.411
carrier,qpsk,qpsk_10dB_4008,10.0,clean,0.02,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_10dB_5008,10.0,clean,0.02,0.004,ok,0.0,True,0.41
carrier,qpsk,qpsk_10dB_6008,10.0,clean,0.02,0.004,ok,0.0,True,0.415
carrier,qpsk,qpsk_10dB_7008,10.0,clean,0.02,0.004,ok,0.0,True,0.408
carrier,qpsk,qpsk_10dB_8008,10.0,clean,0.02,0.004,ok,0.0,True,0.407
carrier,qpsk,qpsk_13dB_2009,13.0,clean,0.02,0.004,ok,0.0,True,0.412
carrier,qpsk,qpsk_13dB_3009,13.0,clean,0.02,0.004,ok,0.0,True,0.41
carrier,qpsk,qpsk_13dB_4009,13.0,clean,0.02,0.004,ok,0.0,True,0.411
carrier,qpsk,qpsk_13dB_5009,13.0,clean,0.02,0.004,ok,0.0,True,0.405
carrier,qpsk,qpsk_13dB_6009,13.0,clean,0.02,0.004,ok,0.0,True,0.41
carrier,qpsk,qpsk_13dB_7009,13.0,clean,0.02,0.004,ok,0.0,True,0.425
carrier,qpsk,qpsk_13dB_8009,13.0,clean,0.02,0.004,ok,0.0,True,0.405
carrier,qpsk,qpsk_4dB_2006,4.0,clean,0.02,0.004,ok,0.001154,True,0.419
carrier,qpsk,qpsk_4dB_3006,4.0,clean,0.02,0.004,ok,0.000853,True,0.406
carrier,qpsk,qpsk_4dB_4006,4.0,clean,0.02,0.004,ok,0.000552,True,0.408
carrier,qpsk,qpsk_4dB_5006,4.0,clean,0.02,0.004,ok,0.001052,True,0.41
carrier,qpsk,qpsk_4dB_6006,4.0,clean,0.02,0.004,ok,0.001152,True,0.405
carrier,qpsk,qpsk_4dB_7006,4.0,clean,0.02,0.004,ok,0.001053,True,0.408
carrier,qpsk,qpsk_4dB_8006,4.0,clean,0.02,0.004,ok,0.001054,True,0.434
carrier,qpsk,qpsk_8dB_2007,8.0,clean,0.02,0.004,ok,0.0,True,0.413
carrier,qpsk,qpsk_8dB_3007,8.0,clean,0.02,0.004,ok,0.0,True,0.415
carrier,qpsk,qpsk_8dB_4007,8.0,clean,0.02,0.004,ok,0.0,True,0.406
carrier,qpsk,qpsk_8dB_5007,8.0,clean,0.02,0.004,ok,0.0,True,0.411
carrier,qpsk,qpsk_8dB_6007,8.0,clean,0.02,0.004,ok,0.0,True,0.402
carrier,qpsk,qpsk_8dB_7007,8.0,clean,0.02,0.004,ok,0.0,True,0.416
carrier,qpsk,qpsk_8dB_8007,8.0,clean,0.02,0.004,ok,0.0,True,0.406
carrier,16qam,16qam_10dB_2020,10.0,offset,0.02,0.004,low_confidence,0.417393,False,0.222
carrier,16qam,16qam_10dB_3020,10.0,offset,0.02,0.004,low_confidence,0.415512,False,0.219
carrier,16qam,16qam_10dB_4020,10.0,offset,0.02,0.004,low_confidence,0.415288,False,0.22
